,id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
1593,2965372,mentougou_aq,2018-04-19 00:00:00,137.0,197.0,33.0,0.8,82.0,3.0
1594,2965373,pinggu_aq,2018-04-19 00:00:00,121.0,203.0,66.0,1.2,56.0,11.0
1595,2965374,huairou_aq,2018-04-19 00:00:00,132.0,193.0,46.0,1.1,62.0,2.0
1596,2965375,miyun_aq,2018-04-19 00:00:00,141.0,227.0,55.0,1.1,82.0,4.0
1597,2965376,yanqin_aq,2018-04-19 00:00:00,150.0,215.0,50.0,0.9,55.0,2.0
1598,2965377,dingling_aq,2018-04-19 00:00:00,145.0,207.0,61.0,0.9,43.0,4.0
1599,2965378,badaling_aq,2018-04-19 00:00:00,166.0,269.0,68.0,0.8,66.0,2.0
1600,2965379,miyunshuiku_aq,2018-04-19 00:00:00,138.0,188.0,19.0,1.0,108.0,6.0
1601,2965380,donggaocun_aq,2018-04-19 00:00:00,133.0,220.0,46.0,2.4,99.0,41.0
1602,2965381,yongledian_aq,2018-04-19 00:00:00,138.0,259.0,102.0,1.2,4.0,5.0
1603,2965382,yufa_aq,2018-04-19 00:00:00,194.0,309.0,118.0,1.4,4.0,4.0
1604,2965383,liulihe_aq,2018-04-19 00:00:00,167.0,293.0,53.0,0.9,31.0,2.0
1605,2965384,qianmen_aq,2018-04-19 00:00:00,122.0,221.0,75.0,1.1,61.0,7.0
1606,2965385,yongdingmennei_aq,2018-04-19 00:00:00,143.0,222.0,123.0,1.4,49.0,9.0
1607,2965386,xizhimenbei_aq,2018-04-19 00:00:00,154.0,211.0,76.0,0.9,64.0,5.0
1608,2965387,nansanhuan_aq,2018-04-19 00:00:00,145.0,267.0,106.0,1.0,41.0,7.0
1609,2965388,dongsihuan_aq,2018-04-19 00:00:00,156.0,274.0,122.0,1.0,9.0,9.0
1610,2965410,dongsi_aq,2018-04-19 01:00:00,158.0,238.0,87.0,1.2,43.0,13.0
1611,2965411,tiantan_aq,2018-04-19 01:00:00,,,,,,
1612,2965412,guanyuan_aq,2018-04-19 01:00:00,138.0,237.0,73.0,1.1,72.0,10.0
1613,2965413,wanshouxigong_aq,2018-04-19 01:00:00,152.0,267.0,68.0,1.2,66.0,10.0
1614,2965414,aotizhongxin_aq,2018-04-19 01:00:00,151.0,,86.0,1.3,50.0,9.0
1615,2965415,nongzhanguan_aq,2018-04-19 01:00:00,153.0,273.0,100.0,1.2,21.0,12.0
1616,2965416,wanliu_aq,2018-04-19 01:00:00,141.0,208.0,57.0,0.9,83.0,9.0
1617,2965417,beibuxinqu_aq,2018-04-19 01:00:00,168.0,305.0,100.0,,24.0,7.0
1618,2965418,zhiwuyuan_aq,2018-04-19 01:00:00,,,,,,
1619,2965419,fengtaihuayuan_aq,2018-04-19 01:00:00,152.0,238.0,63.0,1.2,87.0,10.0
1620,2965420,yungang_aq,2018-04-19 01:00:00,165.0,233.0,55.0,0.9,82.0,10.0
1621,2965421,gucheng_aq,2018-04-19 01:00:00,164.0,230.0,75.0,1.0,75.0,4.0
1622,2965422,fangshan_aq,2018-04-19 01:00:00,153.0,281.0,82.0,1.0,77.0,9.0
1623,2965423,daxing_aq,2018-04-19 01:00:00,,,,,,
1624,2965424,yizhuang_aq,2018-04-19 01:00:00,159.0,287.0,109.0,1.4,25.0,7.0
1625,2965425,tongzhou_aq,2018-04-19 01:00:00,152.0,309.0,90.0,1.2,28.0,11.0
1626,2965426,shunyi_aq,2018-04-19 01:00:00,142.0,221.0,31.0,1.3,110.0,9.0
1627,2965427,pingchang_aq,2018-04-19 01:00:00,144.0,173.0,39.0,0.9,91.0,12.0
1628,2965428,mentougou_aq,2018-04-19 01:00:00,138.0,192.0,28.0,0.8,102.0,4.0
1629,2965429,pinggu_aq,2018-04-19 01:00:00,122.0,212.0,46.0,1.2,89.0,11.0
1630,2965430,huairou_aq,2018-04-19 01:00:00,142.0,210.0,42.0,1.1,82.0,3.0
1631,2965431,miyun_aq,2018-04-19 01:00:00,141.0,211.0,33.0,1.0,131.0,11.0
1632,2965432,yanqin_aq,2018-04-19 01:00:00,142.0,216.0,36.0,0.8,81.0,4.0
1633,2965433,dingling_aq,2018-04-19 01:00:00,146.0,228.0,74.0,0.9,39.0,5.0
1634,2965434,badaling_aq,2018-04-19 01:00:00,157.0,234.0,25.0,0.8,137.0,3.0
1635,2965435,miyunshuiku_aq,2018-04-19 01:00:00,139.0,190.0,17.0,1.0,120.0,7.0
1636,2965436,donggaocun_aq,2018-04-19 01:00:00,130.0,203.0,43.0,2.2,133.0,54.0
1637,2965437,yongledian_aq,2018-04-19 01:00:00,121.0,203.0,57.0,1.4,78.0,10.0
1638,2965438,yufa_aq,2018-04-19 01:00:00,174.0,316.0,89.0,1.2,27.0,8.0
1639,2965439,liulihe_aq,2018-04-19 01:00:00,175.0,319.0,45.0,0.9,60.0,2.0
1640,2965440,qianmen_aq,2018-04-19 01:00:00,135.0,276.0,95.0,1.3,46.0,14.0
1641,2965441,yongdingmennei_aq,2018-04-19 01:00:00,159.0,252.0,143.0,1.5,45.0,17.0
1642,2965442,xizhimenbei_aq,2018-04-19 01:00:00,161.0,251.0,85.0,1.2,48.0,7.0
1643,2965443,nansanhuan_aq,2018-04-19 01:00:00,156.0,259.0,107.0,1.2,37.0,11.0
1644,2965444,dongsihuan_aq,2018-04-19 01:00:00,163.0,293.0,113.0,1.1,11.0,12.0
1645,2965466,dongsi_aq,2018-04-19 02:00:00,160.0,264.0,83.0,1.1,49.0,13.0
1646,2965467,tiantan_aq,2018-04-19 02:00:00,,,,,,
1647,2965468,guanyuan_aq,2018-04-19 02:00:00,147.0,276.0,82.0,1.2,58.0,10.0
1648,2965469,wanshouxigong_aq,2018-04-19 02:00:00,158.0,316.0,85.0,1.3,47.0,11.0
1649,2965470,aotizhongxin_aq,2018-04-19 02:00:00,154.0,,74.0,1.3,66.0,10.0
1650,2965471,nongzhanguan_aq,2018-04-19 02:00:00,159.0,290.0,96.0,1.2,33.0,14.0
1651,2965472,wanliu_aq,2018-04-19 02:00:00,148.0,245.0,64.0,1.0,75.0,12.0
1652,2965473,beibuxinqu_aq,2018-04-19 02:00:00,158.0,277.0,90.0,,48.0,7.0
1653,2965474,zhiwuyuan_aq,2018-04-19 02:00:00,,,,,,
1654,2965475,fengtaihuayuan_aq,2018-04-19 02:00:00,173.0,252.0,83.0,1.3,64.0,11.0
1655,2965476,yungang_aq,2018-04-19 02:00:00,152.0,213.0,,1.0,84.0,11.0
1656,2965477,gucheng_aq,2018-04-19 02:00:00,155.0,221.0,56.0,1.0,93.0,6.0
1657,2965478,fangshan_aq,2018-04-19 02:00:00,142.0,277.0,70.0,1.1,105.0,14.0
1658,2965479,daxing_aq,2018-04-19 02:00:00,,,,,,
1659,2965480,yizhuang_aq,2018-04-19 02:00:00,145.0,280.0,85.0,1.2,53.0,10.0
1660,2965481,tongzhou_aq,2018-04-19 02:00:00,114.0,241.0,48.0,1.1,80.0,16.0
1661,2965482,shunyi_aq,2018-04-19 02:00:00,151.0,226.0,41.0,1.4,115.0,14.0
1662,2965483,pingchang_aq,2018-04-19 02:00:00,155.0,229.0,78.0,1.0,64.0,13.0
1663,2965484,mentougou_aq,2018-04-19 02:00:00,148.0,217.0,34.0,0.9,132.0,7.0
1664,2965485,pinggu_aq,2018-04-19 02:00:00,133.0,191.0,32.0,1.5,130.0,14.0
1665,2965486,huairou_aq,2018-04-19 02:00:00,140.0,209.0,24.0,1.0,134.0,6.0
1666,2965487,miyun_aq,2018-04-19 02:00:00,133.0,197.0,19.0,1.0,165.0,18.0
1667,2965488,yanqin_aq,2018-04-19 02:00:00,139.0,229.0,26.0,0.8,121.0,6.0
1668,2965489,dingling_aq,2018-04-19 02:00:00,158.0,231.0,73.0,0.9,63.0,6.0
1669,2965490,badaling_aq,2018-04-19 02:00:00,153.0,255.0,22.0,0.9,164.0,4.0
1670,2965491,miyunshuiku_aq,2018-04-19 02:00:00,134.0,189.0,16.0,1.0,144.0,9.0
1671,2965492,donggaocun_aq,2018-04-19 02:00:00,125.0,207.0,41.0,1.9,156.0,43.0
1672,2965493,yongledian_aq,2018-04-19 02:00:00,115.0,195.0,50.0,1.1,104.0,13.0
1673,2965494,yufa_aq,2018-04-19 02:00:00,134.0,213.0,45.0,1.1,76.0,11.0
1674,2965495,liulihe_aq,2018-04-19 02:00:00,161.0,293.0,2.0,0.8,102.0,4.0
1675,2965496,qianmen_aq,2018-04-19 02:00:00,151.0,309.0,105.0,1.3,37.0,14.0
1676,2965497,yongdingmennei_aq,2018-04-19 02:00:00,164.0,283.0,151.0,1.6,44.0,18.0
1677,2965498,xizhimenbei_aq,2018-04-19 02:00:00,169.0,268.0,103.0,1.3,34.0,12.0
1678,2965499,nansanhuan_aq,2018-04-19 02:00:00,171.0,283.0,115.0,1.3,30.0,13.0
1679,2965500,dongsihuan_aq,2018-04-19 02:00:00,164.0,298.0,111.0,1.1,22.0,15.0
1680,2965522,dongsi_aq,2018-04-19 03:00:00,155.0,235.0,70.0,1.1,83.0,14.0
1681,2965523,tiantan_aq,2018-04-19 03:00:00,,,,,,
1682,2965524,guanyuan_aq,2018-04-19 03:00:00,140.0,257.0,56.0,1.0,110.0,10.0
1683,2965525,wanshouxigong_aq,2018-04-19 03:00:00,151.0,283.0,73.0,1.2,76.0,10.0
1684,2965526,aotizhongxin_aq,2018-04-19 03:00:00,144.0,,55.0,1.2,102.0,10.0
1685,2965527,nongzhanguan_aq,2018-04-19 03:00:00,147.0,272.0,70.0,1.1,71.0,14.0
1686,2965528,wanliu_aq,2018-04-19 03:00:00,148.0,250.0,57.0,0.9,98.0,11.0
1687,2965529,beibuxinqu_aq,2018-04-19 03:00:00,149.0,261.0,61.0,,100.0,10.0
1688,2965530,zhiwuyuan_aq,2018-04-19 03:00:00,,,,,,
1689,2965531,fengtaihuayuan_aq,2018-04-19 03:00:00,164.0,259.0,81.0,1.3,81.0,12.0
1690,2965532,yungang_aq,2018-04-19 03:00:00,158.0,208.0,60.0,1.1,92.0,13.0
1691,2965533,gucheng_aq,2018-04-19 03:00:00,150.0,207.0,57.0,1.0,101.0,7.0
1692,2965534,fangshan_aq,2018-04-19 03:00:00,157.0,295.0,75.0,1.1,98.0,15.0
1693,2965535,daxing_aq,2018-04-19 03:00:00,,,,,,
1694,2965536,yizhuang_aq,2018-04-19 03:00:00,122.0,215.0,53.0,1.1,99.0,14.0
1695,2965537,tongzhou_aq,2018-04-19 03:00:00,112.0,206.0,33.0,1.0,115.0,21.0
1696,2965538,shunyi_aq,2018-04-19 03:00:00,163.0,259.0,39.0,2.1,135.0,32.0
1697,2965539,pingchang_aq,2018-04-19 03:00:00,147.0,218.0,47.0,0.8,111.0,14.0
1698,2965540,mentougou_aq,2018-04-19 03:00:00,141.0,217.0,33.0,0.9,140.0,9.0
1699,2965541,pinggu_aq,2018-04-19 03:00:00,123.0,194.0,29.0,1.5,166.0,13.0
1700,2965542,huairou_aq,2018-04-19 03:00:00,132.0,210.0,18.0,1.0,164.0,9.0
1701,2965543,miyun_aq,2018-04-19 03:00:00,127.0,196.0,16.0,1.1,195.0,19.0
1702,2965544,yanqin_aq,2018-04-19 03:00:00,143.0,230.0,16.0,0.9,165.0,9.0
1703,2965545,dingling_aq,2018-04-19 03:00:00,173.0,263.0,110.0,1.0,41.0,6.0
1704,2965546,badaling_aq,2018-04-19 03:00:00,143.0,264.0,23.0,0.9,180.0,5.0
1705,2965547,miyunshuiku_aq,2018-04-19 03:00:00,129.0,192.0,13.0,1.0,172.0,9.0
1706,2965548,donggaocun_aq,2018-04-19 03:00:00,120.0,209.0,42.0,1.6,172.0,31.0
1707,2965549,yongledian_aq,2018-04-19 03:00:00,103.0,180.0,35.0,0.9,146.0,12.0
1708,2965550,yufa_aq,2018-04-19 03:00:00,126.0,183.0,40.0,1.0,97.0,11.0
1709,2965551,liulihe_aq,2018-04-19 03:00:00,155.0,314.0,5.0,0.9,113.0,4.0
1710,2965552,qianmen_aq,2018-04-19 03:00:00,133.0,269.0,98.0,1.2,60.0,14.0
1711,2965553,yongdingmennei_aq,2018-04-19 03:00:00,153.0,256.0,132.0,1.4,72.0,19.0
1712,2965554,xizhimenbei_aq,2018-04-19 03:00:00,167.0,262.0,89.0,1.1,61.0,18.0
1713,2965555,nansanhuan_aq,2018-04-19 03:00:00,151.0,255.0,112.0,1.2,47.0,12.0
1714,2965556,dongsihuan_aq,2018-04-19 03:00:00,143.0,269.0,94.0,0.9,60.0,17.0
1715,2965578,dongsi_aq,2018-04-19 04:00:00,142.0,208.0,47.0,1.1,125.0,15.0
1716,2965579,tiantan_aq,2018-04-19 04:00:00,,,,,,
1717,2965580,guanyuan_aq,2018-04-19 04:00:00,140.0,230.0,58.0,1.0,134.0,10.0
1718,2965581,wanshouxigong_aq,2018-04-19 04:00:00,140.0,254.0,54.0,1.1,115.0,9.0
1719,2965582,aotizhongxin_aq,2018-04-19 04:00:00,149.0,,54.0,1.2,125.0,11.0
1720,2965583,nongzhanguan_aq,2018-04-19 04:00:00,124.0,236.0,40.0,1.1,114.0,13.0
1721,2965584,wanliu_aq,2018-04-19 04:00:00,145.0,271.0,54.0,0.8,126.0,11.0
1722,2965585,beibuxinqu_aq,2018-04-19 04:00:00,136.0,251.0,43.0,,130.0,12.0
1723,2965586,zhiwuyuan_aq,2018-04-19 04:00:00,,,,,,
1724,2965587,fengtaihuayuan_aq,2018-04-19 04:00:00,162.0,226.0,65.0,1.2,117.0,11.0
1725,2965588,yungang_aq,2018-04-19 04:00:00,158.0,214.0,58.0,1.1,116.0,16.0
1726,2965589,gucheng_aq,2018-04-19 04:00:00,153.0,202.0,53.0,1.0,126.0,11.0
1727,2965590,fangshan_aq,2018-04-19 04:00:00,,232.0,72.0,1.0,123.0,15.0
1728,2965591,daxing_aq,2018-04-19 04:00:00,,,,,,
1729,2965592,yizhuang_aq,2018-04-19 04:00:00,106.0,170.0,31.0,1.0,137.0,17.0
1730,2965593,tongzhou_aq,2018-04-19 04:00:00,102.0,193.0,30.0,0.9,137.0,19.0
1731,2965594,shunyi_aq,2018-04-19 04:00:00,158.0,264.0,29.0,2.1,177.0,35.0
1732,2965595,pingchang_aq,2018-04-19 04:00:00,132.0,192.0,28.0,0.9,143.0,15.0
1733,2965596,mentougou_aq,2018-04-19 04:00:00,133.0,192.0,40.0,0.9,123.0,8.0
1734,2965597,pinggu_aq,2018-04-19 04:00:00,130.0,265.0,27.0,1.5,184.0,14.0
1735,2965598,huairou_aq,2018-04-19 04:00:00,137.0,215.0,20.0,1.1,183.0,10.0
1736,2965599,miyun_aq,2018-04-19 04:00:00,122.0,202.0,22.0,1.1,206.0,16.0
1737,2965600,yanqin_aq,2018-04-19 04:00:00,127.0,222.0,13.0,0.9,176.0,9.0
1738,2965601,dingling_aq,2018-04-19 04:00:00,167.0,251.0,88.0,1.0,66.0,7.0
1739,2965602,badaling_aq,2018-04-19 04:00:00,143.0,251.0,25.0,0.9,173.0,6.0
1740,2965603,miyunshuiku_aq,2018-04-19 04:00:00,118.0,186.0,12.0,1.0,203.0,12.0
1741,2965604,donggaocun_aq,2018-04-19 04:00:00,140.0,252.0,48.0,1.8,172.0,
1742,2965605,yongledian_aq,2018-04-19 04:00:00,102.0,177.0,33.0,0.9,172.0,11.0
1743,2965606,yufa_aq,2018-04-19 04:00:00,127.0,176.0,23.0,0.8,140.0,10.0
1744,2965607,liulihe_aq,2018-04-19 04:00:00,159.0,291.0,46.0,1.0,122.0,6.0
1745,2965608,qianmen_aq,2018-04-19 04:00:00,125.0,238.0,75.0,1.1,96.0,15.0
1746,2965609,yongdingmennei_aq,2018-04-19 04:00:00,130.0,206.0,79.0,1.2,124.0,20.0
1747,2965610,xizhimenbei_aq,2018-04-19 04:00:00,160.0,226.0,78.0,1.1,86.0,20.0
1748,2965611,nansanhuan_aq,2018-04-19 04:00:00,133.0,242.0,105.0,1.2,68.0,12.0
1749,2965612,dongsihuan_aq,2018-04-19 04:00:00,113.0,252.0,80.0,0.9,90.0,16.0
1750,2965634,dongsi_aq,2018-04-19 05:00:00,123.0,178.0,33.0,1.0,153.0,13.0
1751,2965635,tiantan_aq,2018-04-19 05:00:00,,,,,,
1752,2965636,guanyuan_aq,2018-04-19 05:00:00,128.0,195.0,42.0,0.9,163.0,7.0
1753,2965637,wanshouxigong_aq,2018-04-19 05:00:00,115.0,208.0,34.0,1.0,144.0,8.0
1754,2965638,aotizhongxin_aq,2018-04-19 05:00:00,126.0,,34.0,1.1,154.0,9.0
1755,2965639,nongzhanguan_aq,2018-04-19 05:00:00,115.0,187.0,32.0,0.9,136.0,10.0
1756,2965640,wanliu_aq,2018-04-19 05:00:00,139.0,242.0,49.0,0.7,144.0,9.0
1757,2965641,beibuxinqu_aq,2018-04-19 05:00:00,132.0,238.0,36.0,,156.0,15.0
1758,2965642,zhiwuyuan_aq,2018-04-19 05:00:00,,,,,,
1759,2965643,fengtaihuayuan_aq,2018-04-19 05:00:00,149.0,192.0,39.0,1.1,155.0,8.0
1760,2965644,yungang_aq,2018-04-19 05:00:00,149.0,207.0,51.0,1.0,148.0,11.0
1761,2965645,gucheng_aq,2018-04-19 05:00:00,160.0,208.0,56.0,1.0,142.0,10.0
1762,2965646,fangshan_aq,2018-04-19 05:00:00,,6.0,55.0,0.9,142.0,8.0
1763,2965647,daxing_aq,2018-04-19 05:00:00,,,,,,
1764,2965648,yizhuang_aq,2018-04-19 05:00:00,96.0,153.0,24.0,0.9,152.0,16.0
1765,2965649,tongzhou_aq,2018-04-19 05:00:00,86.0,177.0,22.0,0.7,168.0,13.0
1766,2965650,shunyi_aq,2018-04-19 05:00:00,150.0,242.0,25.0,1.5,173.0,23.0
1767,2965651,pingchang_aq,2018-04-19 05:00:00,139.0,214.0,39.0,0.9,141.0,16.0
1768,2965652,mentougou_aq,2018-04-19 05:00:00,130.0,189.0,41.0,0.9,147.0,11.0
1769,2965653,pinggu_aq,2018-04-19 05:00:00,140.0,233.0,34.0,1.8,175.0,16.0
1770,2965654,huairou_aq,2018-04-19 05:00:00,130.0,250.0,29.0,1.8,202.0,18.0
1771,2965655,miyun_aq,2018-04-19 05:00:00,133.0,211.0,24.0,1.5,218.0,17.0
1772,2965656,yanqin_aq,2018-04-19 05:00:00,121.0,197.0,13.0,0.8,179.0,8.0
1773,2965657,dingling_aq,2018-04-19 05:00:00,152.0,233.0,63.0,1.0,102.0,9.0
1774,2965658,badaling_aq,2018-04-19 05:00:00,141.0,242.0,30.0,0.9,175.0,6.0
1775,2965659,miyunshuiku_aq,2018-04-19 05:00:00,108.0,183.0,12.0,1.0,222.0,12.0
1776,2965660,donggaocun_aq,2018-04-19 05:00:00,143.0,244.0,50.0,1.5,166.0,
1777,2965661,yongledian_aq,2018-04-19 05:00:00,101.0,153.0,27.0,1.0,219.0,12.0
1778,2965662,yufa_aq,2018-04-19 05:00:00,129.0,156.0,16.0,0.7,177.0,9.0
1779,2965663,liulihe_aq,2018-04-19 05:00:00,175.0,296.0,46.0,0.9,140.0,5.0
1780,2965664,qianmen_aq,2018-04-19 05:00:00,107.0,179.0,76.0,1.0,111.0,12.0
1781,2965665,yongdingmennei_aq,2018-04-19 05:00:00,116.0,173.0,61.0,1.0,150.0,17.0
1782,2965666,xizhimenbei_aq,2018-04-19 05:00:00,147.0,195.0,55.0,1.0,111.0,15.0
1783,2965667,nansanhuan_aq,2018-04-19 05:00:00,109.0,237.0,93.0,1.1,91.0,9.0
1784,2965668,dongsihuan_aq,2018-04-19 05:00:00,106.0,231.0,70.0,0.8,119.0,12.0
1785,2965690,dongsi_aq,2018-04-19 07:00:00,110.0,169.0,25.0,0.8,200.0,10.0
1786,2965691,tiantan_aq,2018-04-19 07:00:00,,,,,,
1787,2965692,guanyuan_aq,2018-04-19 07:00:00,100.0,170.0,,0.7,208.0,4.0
1788,2965693,wanshouxigong_aq,2018-04-19 07:00:00,104.0,172.0,25.0,,,6.0
1789,2965694,aotizhongxin_aq,2018-04-19 07:00:00,108.0,,27.0,0.9,189.0,5.0
1790,2965695,nongzhanguan_aq,2018-04-19 07:00:00,104.0,149.0,25.0,,171.0,2.0
1791,2965696,wanliu_aq,2018-04-19 07:00:00,107.0,152.0,23.0,0.4,202.0,5.0
1792,2965697,beibuxinqu_aq,2018-04-19 07:00:00,142.0,242.0,43.0,,170.0,15.0
1793,2965698,zhiwuyuan_aq,2018-04-19 07:00:00,,,,,,
1794,2965699,fengtaihuayuan_aq,2018-04-19 07:00:00,120.0,160.0,23.0,0.9,196.0,7.0
1795,2965700,yungang_aq,2018-04-19 07:00:00,115.0,158.0,21.0,0.8,213.0,10.0
1796,2965701,gucheng_aq,2018-04-19 07:00:00,119.0,163.0,31.0,0.8,185.0,8.0
1797,2965702,fangshan_aq,2018-04-19 07:00:00,,,,,,
1798,2965703,daxing_aq,2018-04-19 07:00:00,,,,,,
1799,2965704,yizhuang_aq,2018-04-19 07:00:00,90.0,117.0,24.0,1.0,210.0,15.0
1800,2965705,tongzhou_aq,2018-04-19 07:00:00,88.0,187.0,19.0,0.8,223.0,12.0
1801,2965706,shunyi_aq,2018-04-19 07:00:00,106.0,132.0,14.0,1.1,204.0,10.0
1802,2965707,pingchang_aq,2018-04-19 07:00:00,142.0,222.0,46.0,1.0,146.0,17.0
1803,2965708,mentougou_aq,2018-04-19 07:00:00,156.0,212.0,52.0,1.0,165.0,8.0
1804,2965709,pinggu_aq,2018-04-19 07:00:00,96.0,134.0,21.0,0.9,196.0,8.0
1805,2965710,huairou_aq,2018-04-19 07:00:00,147.0,205.0,24.0,0.9,187.0,10.0
1806,2965711,miyun_aq,2018-04-19 07:00:00,138.0,246.0,29.0,1.3,209.0,14.0
1807,2965712,yanqin_aq,2018-04-19 07:00:00,155.0,240.0,22.0,1.2,170.0,8.0
1808,2965713,dingling_aq,2018-04-19 07:00:00,150.0,222.0,59.0,1.1,120.0,12.0
1809,2965714,badaling_aq,2018-04-19 07:00:00,169.0,282.0,34.0,1.0,179.0,5.0
1810,2965715,miyunshuiku_aq,2018-04-19 07:00:00,142.0,239.0,23.0,1.6,226.0,15.0
1811,2965716,donggaocun_aq,2018-04-19 07:00:00,92.0,114.0,31.0,0.6,197.0,16.0
1812,2965717,yongledian_aq,2018-04-19 07:00:00,90.0,154.0,27.0,1.1,290.0,15.0
1813,2965718,yufa_aq,2018-04-19 07:00:00,88.0,127.0,13.0,0.7,221.0,8.0
1814,2965719,liulihe_aq,2018-04-19 07:00:00,128.0,218.0,19.0,0.7,193.0,3.0
1815,2965720,qianmen_aq,2018-04-19 07:00:00,83.0,152.0,46.0,0.8,168.0,10.0
1816,2965721,yongdingmennei_aq,2018-04-19 07:00:00,104.0,152.0,55.0,1.0,202.0,15.0
1817,2965722,xizhimenbei_aq,2018-04-19 07:00:00,124.0,155.0,38.0,0.7,150.0,14.0
1818,2965723,nansanhuan_aq,2018-04-19 07:00:00,90.0,178.0,98.0,0.9,125.0,8.0
1819,2965724,dongsihuan_aq,2018-04-19 07:00:00,96.0,210.0,66.0,0.7,150.0,9.0
1820,2965746,dongsi_aq,2018-04-19 08:00:00,102.0,139.0,27.0,0.9,235.0,11.0
1821,2965747,tiantan_aq,2018-04-19 08:00:00,90.0,107.0,24.0,0.8,231.0,7.0
1822,2965748,guanyuan_aq,2018-04-19 08:00:00,93.0,142.0,26.0,,226.0,
1823,2965749,wanshouxigong_aq,2018-04-19 08:00:00,117.0,182.0,24.0,1.0,216.0,7.0
1824,2965750,aotizhongxin_aq,2018-04-19 08:00:00,103.0,179.0,29.0,1.0,225.0,7.0
1825,2965751,nongzhanguan_aq,2018-04-19 08:00:00,90.0,120.0,,,192.0,3.0
1826,2965752,wanliu_aq,2018-04-19 08:00:00,101.0,138.0,24.0,0.4,231.0,7.0
1827,2965753,beibuxinqu_aq,2018-04-19 08:00:00,136.0,238.0,39.0,,185.0,14.0
1828,2965754,zhiwuyuan_aq,2018-04-19 08:00:00,,,,,,
1829,2965755,fengtaihuayuan_aq,2018-04-19 08:00:00,95.0,131.0,19.0,0.9,225.0,8.0
1830,2965756,yungang_aq,2018-04-19 08:00:00,102.0,138.0,19.0,0.8,233.0,10.0
1831,2965757,gucheng_aq,2018-04-19 08:00:00,112.0,141.0,30.0,0.8,207.0,8.0
1832,2965758,fangshan_aq,2018-04-19 08:00:00,83.0,172.0,18.0,0.7,253.0,11.0
1833,2965759,daxing_aq,2018-04-19 08:00:00,,,,,,
1834,2965760,yizhuang_aq,2018-04-19 08:00:00,68.0,101.0,23.0,1.0,235.0,16.0
1835,2965761,tongzhou_aq,2018-04-19 08:00:00,86.0,163.0,23.0,0.9,253.0,15.0
1836,2965762,shunyi_aq,2018-04-19 08:00:00,111.0,132.0,19.0,1.2,239.0,12.0
1837,2965763,pingchang_aq,2018-04-19 08:00:00,139.0,217.0,44.0,1.0,156.0,17.0
1838,2965764,mentougou_aq,2018-04-19 08:00:00,144.0,199.0,44.0,1.0,186.0,7.0
1839,2965765,pinggu_aq,2018-04-19 08:00:00,71.0,96.0,17.0,0.8,210.0,7.0
1840,2965766,huairou_aq,2018-04-19 08:00:00,115.0,143.0,,0.9,212.0,
1841,2965767,miyun_aq,2018-04-19 08:00:00,96.0,145.0,19.0,0.9,225.0,8.0
1842,2965768,yanqin_aq,2018-04-19 08:00:00,148.0,220.0,22.0,1.0,169.0,7.0
1843,2965769,dingling_aq,2018-04-19 08:00:00,142.0,216.0,57.0,1.0,122.0,10.0
1844,2965770,badaling_aq,2018-04-19 08:00:00,164.0,273.0,30.0,0.9,181.0,4.0
1845,2965771,miyunshuiku_aq,2018-04-19 08:00:00,118.0,189.0,18.0,1.1,219.0,10.0
1846,2965772,donggaocun_aq,2018-04-19 08:00:00,76.0,85.0,29.0,0.6,206.0,14.0
1847,2965773,yongledian_aq,2018-04-19 08:00:00,88.0,157.0,26.0,1.2,294.0,19.0
1848,2965774,yufa_aq,2018-04-19 08:00:00,84.0,121.0,14.0,0.7,231.0,8.0
1849,2965775,liulihe_aq,2018-04-19 08:00:00,99.0,140.0,15.0,0.7,211.0,3.0
1850,2965776,qianmen_aq,2018-04-19 08:00:00,76.0,112.0,51.0,0.9,191.0,12.0
1851,2965777,yongdingmennei_aq,2018-04-19 08:00:00,95.0,113.0,53.0,1.0,234.0,17.0
1852,2965778,xizhimenbei_aq,2018-04-19 08:00:00,113.0,135.0,36.0,0.8,182.0,13.0
1853,2965779,nansanhuan_aq,2018-04-19 08:00:00,70.0,175.0,95.0,1.0,146.0,9.0
1854,2965780,dongsihuan_aq,2018-04-19 08:00:00,78.0,223.0,75.0,0.7,185.0,10.0
1855,2965802,dongsi_aq,2018-04-19 09:00:00,93.0,156.0,32.0,1.0,253.0,15.0
1856,2965803,tiantan_aq,2018-04-19 09:00:00,75.0,126.0,27.0,0.8,252.0,9.0
1857,2965804,guanyuan_aq,2018-04-19 09:00:00,89.0,128.0,28.0,1.0,,19.0
1858,2965805,wanshouxigong_aq,2018-04-19 09:00:00,92.0,171.0,25.0,1.1,238.0,9.0
1859,2965806,aotizhongxin_aq,2018-04-19 09:00:00,93.0,192.0,33.0,1.1,253.0,11.0
1860,2965807,nongzhanguan_aq,2018-04-19 09:00:00,89.0,147.0,33.0,,,11.0
1861,2965808,wanliu_aq,2018-04-19 09:00:00,91.0,101.0,30.0,0.5,250.0,11.0
1862,2965809,beibuxinqu_aq,2018-04-19 09:00:00,138.0,241.0,45.0,,180.0,12.0
1863,2965810,zhiwuyuan_aq,2018-04-19 09:00:00,,,,,,
1864,2965811,fengtaihuayuan_aq,2018-04-19 09:00:00,64.0,147.0,24.0,0.9,238.0,9.0
